"OrderID","ProductID"
"CA-2017-111647","TEC-PH-10002726"
"CA-2015-150560","OFF-LA-10003930"
"CA-2015-143077","FUR-FU-10003535"
"CA-2015-143077","OFF-BI-10000088"
"CA-2016-122728","OFF-ST-10000604"
"CA-2016-122728","OFF-PA-10004040"
"CA-2014-122882","OFF-ST-10002344"
"CA-2014-122882","TEC-PH-10003589"
"CA-2014-122882","FUR-FU-10000758"
"CA-2014-122882","TEC-MA-10004679"
"US-2016-101497","OFF-PA-10000176"
"CA-2016-147585","FUR-FU-10002597"
"CA-2017-149489","OFF-AP-10002495"
"CA-2017-149489","OFF-BI-10002813"
"CA-2017-149489","OFF-BI-10002414"
"CA-2017-143798","OFF-PA-10000788"
"CA-2017-143798","FUR-FU-10004306"
"CA-2014-142839","FUR-TA-10001539"
"CA-2017-129833","OFF-PA-10000575"
"CA-2017-129833","OFF-BI-10004182"
"US-2016-154361","FUR-FU-10004020"
"US-2016-158708","TEC-AC-10003133"
"CA-2015-156335","TEC-AC-10002006"
"CA-2015-156335","OFF-BI-10003314"
"CA-2015-156335","TEC-PH-10002726"
"CA-2015-148376","OFF-AP-10000240"
"CA-2015-148376","OFF-LA-10002381"
"CA-2014-135657","FUR-TA-10004086"
"CA-2015-114069","OFF-BI-10000320"
"CA-2015-114069","FUR-CH-10000595"
"CA-2015-114069","OFF-PA-10000349"
"CA-2014-139857","OFF-FA-10001843"
"CA-2016-106306","OFF-BI-10003676"
"CA-2015-100545","OFF-BI-10003638"
"CA-2017-123491","OFF-LA-10003077"
"CA-2017-123491","TEC-PH-10003505"
"CA-2017-123491","OFF-PA-10003424"
"CA-2017-123491","FUR-CH-10003061"
"CA-2017-123491","OFF-AR-10003514"
"CA-2017-123491","OFF-AP-10002684"
"CA-2015-145401","OFF-PA-10004405"
"US-2017-124968","FUR-TA-10004289"
"CA-2017-104003","FUR-BO-10003965"
"CA-2016-154788","OFF-BI-10003314"
"CA-2016-169943","OFF-AP-10001563"
"CA-2016-169943","OFF-ST-10004123"
"CA-2016-169943","FUR-FU-10002088"
"CA-2016-169943","FUR-FU-10000010"
"CA-2016-169943","OFF-BI-10002824"
"US-2015-123218","TEC-PH-10001061"
"US-2015-123218","TEC-AC-10000736"
"US-2015-123218","FUR-BO-10003966"
"CA-2015-127453","OFF-AP-10000828"
"CA-2015-127453","OFF-AP-10002906"
"CA-2015-127453","OFF-AP-10003860"
"US-2017-164056","FUR-TA-10001307"
"CA-2016-106894","TEC-AC-10003063"
"CA-2016-106894","OFF-LA-10001045"
"CA-2014-125136","OFF-PA-10001457"
"CA-2014-125136","OFF-PA-10001804"
"US-2016-131149","OFF-ST-10000689"
"US-2016-131149","OFF-AR-10002135"
"CA-2017-101483","OFF-AP-10002082"
"CA-2017-101483","TEC-PH-10003442"
"CA-2017-101483","OFF-AR-10002833"
"CA-2015-130204","OFF-ST-10001325"
"CA-2015-130204","TEC-AC-10003038"
"CA-2015-130204","TEC-AC-10003590"
"CA-2014-110527","OFF-LA-10000262"
"CA-2017-152807","OFF-PA-10004355"
"CA-2017-152807","FUR-FU-10004415"
"CA-2017-152807","OFF-ST-10002486"
"CA-2017-152807","TEC-AC-10001142"
"CA-2014-133270","OFF-AR-10002656"
"CA-2016-155670","OFF-BI-10000138"
"CA-2016-155670","OFF-PA-10004947"
"US-2014-157406","OFF-PA-10003543"
"US-2014-157406","OFF-AR-10002221"
"CA-2015-139094","FUR-TA-10004607"
"CA-2017-168837","FUR-FU-10001918"
"CA-2017-116715","OFF-ST-10004340"
"CA-2017-116715","OFF-PA-10004475"
"CA-2017-116715","OFF-PA-10003893"
"CA-2015-135622","OFF-PA-10000100"
"CA-2015-135622","TEC-PH-10001817"
"US-2015-107349","OFF-BI-10001765"
"CA-2014-139017","TEC-AC-10001013"
"CA-2014-141817","OFF-AR-10003478"
"CA-2015-130785","FUR-BO-10000330"
"CA-2015-130785","OFF-BI-10001900"
"CA-2015-130785","FUR-BO-10003159"
"CA-2016-110254","OFF-SU-10002573"
"CA-2016-110254","OFF-LA-10004484"
"CA-2016-110254","FUR-FU-10001591"
"CA-2016-110254","OFF-LA-10002034"
"US-2014-158057","OFF-BI-10004410"
"US-2014-158057","OFF-BI-10002735"
"CA-2017-146024","OFF-SU-10001935"
"CA-2017-146024","OFF-BI-10003291"
"CA-2016-129686","OFF-ST-10004337"
"CA-2016-129686","TEC-AC-10001266"
"CA-2014-118976","OFF-BI-10001628"
"CA-2014-118976","OFF-ST-10000877"
"CA-2014-118976","OFF-AR-10004752"
"CA-2014-118976","OFF-LA-10000452"
"CA-2015-105347","OFF-PA-10000675"
"CA-2015-105347","OFF-AR-10003045"
"CA-2016-124667","TEC-AC-10003447"
"CA-2016-124667","OFF-ST-10002276"
"CA-2015-111094","OFF-PA-10001609"
"CA-2015-111094","OFF-BI-10001597"
"CA-2017-166317","OFF-PA-10004475"
"CA-2017-166317","TEC-AC-10004510"
"CA-2017-166317","OFF-BI-10002976"
"CA-2017-166317","TEC-PH-10001615"
"CA-2015-154326","TEC-PH-10001819"
"CA-2015-154326","TEC-PH-10000560"
"CA-2015-154326","TEC-AC-10004568"
"CA-2014-102008","OFF-PA-10004092"
"CA-2014-120474","FUR-CH-10001854"
"CA-2014-120474","OFF-AR-10000475"
"CA-2014-104773","OFF-ST-10000777"
"CA-2016-140774","OFF-AR-10004022"
"US-2017-139465","OFF-ST-10002352"
"US-2017-139465","TEC-PH-10000455"
"US-2017-139465","OFF-BI-10003910"
"CA-2016-100965","FUR-FU-10003039"
"CA-2016-121034","OFF-FA-10000585"
"CA-2016-121034","OFF-PA-10001994"
"CA-2016-149461","FUR-FU-10004270"
"CA-2017-158379","OFF-BI-10002498"
"CA-2017-158379","OFF-SU-10002881"
"CA-2017-158379","TEC-AC-10002926"
"US-2016-116729","TEC-PH-10002200"
"US-2016-116729","OFF-PA-10002005"
"US-2016-116729","TEC-AC-10001465"
"CA-2016-164938","TEC-PH-10004897"
"CA-2016-165484","FUR-FU-10001196"
"CA-2016-165484","OFF-PA-10000595"
"CA-2014-132612","FUR-TA-10004534"
"US-2017-161193","FUR-FU-10001861"
"US-2017-161193","FUR-FU-10000206"
"CA-2015-131597","FUR-TA-10002607"
"CA-2015-164833","OFF-LA-10000443"
"CA-2015-164833","OFF-AR-10004685"
"CA-2015-125423","OFF-LA-10001771"
"US-2014-130379","OFF-AP-10001394"
"US-2014-130379","FUR-FU-10002553"
"CA-2016-168956","OFF-AP-10004233"
"CA-2016-168956","OFF-FA-10000304"
"CA-2016-168956","FUR-CH-10004754"
"CA-2016-168956","OFF-PA-10000809"
"CA-2016-167507","OFF-BI-10003694"
"CA-2016-167507","FUR-FU-10001935"
"CA-2016-167507","FUR-FU-10002878"
"CA-2016-109344","TEC-PH-10002624"
"US-2015-140851","OFF-PA-10000019"
"CA-2014-103373","TEC-PH-10002885"
"CA-2017-145884","TEC-PH-10000895"
"CA-2017-145884","FUR-TA-10002356"
"CA-2015-131422","FUR-CH-10001270"
"CA-2017-162691","TEC-MA-10000488"
"CA-2017-162691","OFF-PA-10003729"
"CA-2014-141278","OFF-AR-10003056"
"CA-2017-122693","OFF-AP-10002518"
"CA-2014-117345","OFF-LA-10000240"
"CA-2014-117345","FUR-FU-10000629"
"CA-2014-117345","OFF-AP-10001005"
"CA-2014-117345","OFF-PA-10002377"
"CA-2016-157763","FUR-CH-10000988"
"CA-2015-135391","OFF-LA-10001074"
"CA-2015-135391","FUR-FU-10001986"
"US-2017-113852","TEC-AC-10003027"
"US-2017-158512","OFF-PA-10001804"
"US-2017-158512","FUR-FU-10004973"
"CA-2017-128370","FUR-CH-10002602"
"CA-2017-128370","OFF-BI-10004140"
"CA-2015-160472","OFF-ST-10000464"
"CA-2015-160472","TEC-AC-10002253"
"CA-2015-160472","OFF-PA-10000528"
"CA-2015-160472","OFF-EN-10000483"
"CA-2015-160472","OFF-PA-10003129"
"CA-2015-160472","OFF-ST-10003442"
"CA-2014-114643","OFF-AR-10003631"
"US-2017-158218","OFF-ST-10000563"
"US-2017-158218","OFF-BI-10002133"
"CA-2015-121608","OFF-AP-10002311"
"CA-2015-121608","TEC-PH-10004959"
"US-2017-121251","FUR-BO-10001918"
"US-2017-121251","TEC-PH-10004896"
"CA-2014-151078","OFF-ST-10001328"
"US-2016-100839","FUR-TA-10004575"
"US-2016-100839","FUR-FU-10001617"
"US-2017-116659","TEC-PH-10002824"
"CA-2017-118857","FUR-FU-10004460"
"CA-2015-127110","OFF-PA-10003309"
"CA-2015-127110","OFF-ST-10002554"
"CA-2016-148201","OFF-PA-10000019"
"CA-2014-116932","OFF-AR-10002067"
"CA-2014-116932","FUR-CH-10001215"
"CA-2014-116932","FUR-TA-10004175"
"CA-2017-142888","FUR-TA-10004767"
"CA-2014-147914","OFF-PA-10001685"
"US-2016-112977","FUR-BO-10003272"
"CA-2017-112039","TEC-PH-10000984"
"CA-2017-118885","FUR-CH-10002880"
"CA-2017-118885","TEC-PH-10002563"
"US-2017-166611","OFF-BI-10001191"
"CA-2015-109512","OFF-EN-10002621"
"CA-2015-109512","FUR-CH-10001146"
"CA-2015-109512","OFF-ST-10000689"
"CA-2016-118570","OFF-PA-10001289"
"CA-2017-154718","OFF-LA-10003714"
"CA-2016-147578","FUR-FU-10001889"
"CA-2014-140165","OFF-FA-10002815"
"CA-2014-140165","OFF-BI-10004519"
"CA-2014-142587","OFF-AP-10004708"
"CA-2014-142587","FUR-TA-10000617"
"CA-2014-157623","OFF-PA-10001204"
"CA-2014-157623","OFF-AR-10003723"
"CA-2017-145310","OFF-EN-10002621"
"CA-2016-100083","OFF-PA-10000241"
"US-2017-108063","OFF-AR-10001446"
"CA-2015-109197","OFF-BI-10004632"
"CA-2017-141789","OFF-BI-10001359"
"CA-2014-169775","OFF-EN-10001749"
"CA-2014-169775","OFF-BI-10004390"
"CA-2014-169775","FUR-TA-10001857"
"CA-2016-140543","OFF-ST-10000563"
"CA-2016-151141","TEC-PH-10004924"
"CA-2017-167094","OFF-PA-10003953"
"CA-2017-167094","FUR-CH-10000155"
"CA-2017-167094","TEC-AC-10003116"
"CA-2017-154410","OFF-ST-10002743"
"US-2016-150567","OFF-BI-10001757"
"US-2016-150567","OFF-BI-10000069"
"CA-2015-157959","FUR-FU-10004093"
"CA-2017-105886","FUR-FU-10001037"
"CA-2016-105963","TEC-AC-10003832"
"CA-2017-121503","OFF-PA-10001878"
"CA-2017-121503","TEC-MA-10003674"
"CA-2014-103366","TEC-AC-10003628"
"CA-2017-124597","OFF-LA-10003190"
"CA-2017-124597","OFF-AR-10002280"
"CA-2017-124597","OFF-LA-10001569"
"CA-2015-105634","OFF-AR-10001573"
"CA-2015-123673","TEC-PH-10001809"
"US-2017-111423","OFF-BI-10003091"
"US-2017-111423","FUR-CH-10003981"
"CA-2015-125178","OFF-ST-10002562"
"CA-2016-156685","TEC-PH-10004345"
"CA-2016-156685","OFF-AR-10000588"
"CA-2017-126865","OFF-PA-10003039"
"CA-2017-102834","TEC-AC-10001908"
"US-2016-139710","TEC-PH-10001198"
"CA-2017-121538","OFF-PA-10004071"
"US-2017-101539","OFF-PA-10001972"
"US-2017-101539","OFF-ST-10004180"
"US-2017-101539","TEC-PH-10004165"
"CA-2016-152121","TEC-PH-10002483"
"CA-2017-161200","FUR-BO-10000468"
"CA-2017-161200","FUR-FU-10001706"
"CA-2017-101245","OFF-PA-10003129"
"CA-2017-101245","TEC-AC-10001284"
"CA-2015-141768","FUR-FU-10002268"
"CA-2016-112109","OFF-BI-10002082"
"CA-2016-112109","OFF-ST-10001505"
"CA-2016-112109","OFF-BI-10001634"
"CA-2016-112109","FUR-CH-10004287"
"CA-2017-144064","OFF-LA-10004544"
"CA-2017-144064","OFF-ST-10004507"
"CA-2017-144064","OFF-BI-10002012"
"CA-2016-108581","TEC-AC-10001109"
"CA-2016-108581","OFF-PA-10000809"
"CA-2017-157987","OFF-AR-10000658"
"CA-2017-157987","FUR-FU-10001196"
"CA-2017-157987","FUR-TA-10001889"
"CA-2017-157987","OFF-AP-10000358"
"CA-2017-157987","OFF-BI-10004970"
"CA-2017-157987","TEC-PH-10003885"
"CA-2017-157987","OFF-LA-10001641"
"CA-2017-157987","FUR-CH-10003379"
"CA-2017-157987","OFF-AR-10004582"
"CA-2017-157987","TEC-AC-10002842"
"CA-2017-157987","TEC-AC-10000109"
"CA-2017-157987","OFF-PA-10003893"
"CA-2017-110905","OFF-BI-10003669"
"CA-2017-110905","OFF-AP-10004785"
"CA-2017-110905","TEC-AC-10003023"
"CA-2017-110905","TEC-AC-10002217"
"CA-2017-110905","OFF-BI-10002954"
"CA-2017-110905","OFF-PA-10002586"
"CA-2017-110905","OFF-ST-10000025"
"CA-2017-110905","OFF-AP-10003281"
"CA-2017-165841","TEC-PH-10002103"
"CA-2017-165841","OFF-SU-10000898"
"CA-2017-165841","OFF-PA-10001144"
"CA-2017-117485","TEC-AC-10004659"
"CA-2017-140242","OFF-AR-10004752"
"CA-2017-140242","TEC-AC-10004659"
"CA-2014-148950","OFF-BI-10001249"
"CA-2014-148950","OFF-FA-10003059"
"CA-2014-148950","TEC-AC-10002718"
"CA-2014-110408","OFF-ST-10001522"
"CA-2014-110408","TEC-PH-10002352"
"CA-2014-110408","FUR-CH-10003774"
"CA-2015-109939","OFF-AR-10000127"
"CA-2016-112669","FUR-CH-10004086"
"CA-2016-112669","OFF-ST-10001228"
"CA-2015-119592","OFF-BI-10004187"
"CA-2014-122749","TEC-PH-10003811"
"CA-2014-164721","OFF-AP-10000240"
"CA-2014-164721","FUR-FU-10001940"
"CA-2014-164721","OFF-PA-10000575"
"CA-2016-147417","TEC-CO-10001449"
"CA-2015-127509","OFF-BI-10002393"
"CA-2015-127509","FUR-TA-10002855"
"CA-2015-127509","OFF-EN-10000781"
"CA-2015-127509","OFF-PA-10002160"
"CA-2017-111374","OFF-BI-10004970"
"CA-2017-133648","OFF-LA-10003923"
"CA-2017-133648","OFF-AR-10002257"
"CA-2017-133648","OFF-FA-10004395"
"US-2017-147221","OFF-AP-10002534"
"US-2017-147221","FUR-FU-10004020"
"CA-2014-131905","OFF-LA-10002787"
"CA-2014-131905","TEC-PH-10003645"
"CA-2014-131905","TEC-PH-10001615"
"CA-2017-166128","TEC-AC-10001767"
"CA-2017-166128","OFF-AR-10001221"
"CA-2017-163510","OFF-ST-10000563"
"CA-2017-163510","FUR-CH-10001146"
"US-2017-143028","OFF-BI-10004738"
"CA-2014-111150","OFF-AR-10000034"
"CA-2014-111150","TEC-AC-10000290"
"CA-2017-165386","FUR-BO-10003034"
"CA-2014-116407","OFF-AR-10001315"
"CA-2014-116407","OFF-AP-10002118"
"CA-2014-116407","OFF-PA-10002137"
"CA-2015-155761","TEC-AC-10001606"
"CA-2015-155761","OFF-ST-10000943"
"CA-2016-145905","FUR-CH-10001854"
"CA-2016-145905","OFF-PA-10000533"
"CA-2016-145905","OFF-ST-10003716"
"CA-2015-113110","OFF-BI-10000088"
"CA-2015-113110","OFF-LA-10000240"
"CA-2015-113110","OFF-SU-10001165"
"CA-2015-113110","OFF-PA-10002749"
"CA-2016-168354","OFF-ST-10001490"
"CA-2016-168354","OFF-PA-10002377"
"CA-2016-168354","OFF-BI-10004826"
"CA-2016-168354","FUR-CH-10004675"
"US-2017-111241","OFF-BI-10002867"
"CA-2015-114237","FUR-BO-10004409"
"CA-2016-113516","OFF-BI-10002225"
"CA-2016-113516","OFF-BI-10001989"
"CA-2015-117961","OFF-BI-10000343"
"CA-2015-117961","OFF-ST-10001172"
"CA-2015-117961","OFF-BI-10003707"
"CA-2015-117961","OFF-PA-10001274"
"CA-2016-128923","OFF-PA-10002250"
"CA-2016-128923","OFF-AR-10000475"
"CA-2017-162481","OFF-BI-10002976"
"CA-2017-162481","FUR-CH-10003061"
"CA-2015-119214","OFF-PA-10002893"
"CA-2015-119214","OFF-LA-10003077"
"CA-2015-122287","OFF-PA-10001661"
"CA-2015-122287","OFF-BI-10004656"
"CA-2015-122287","OFF-BI-10003707"
"CA-2015-122287","FUR-FU-10004973"
"CA-2015-104493","OFF-BI-10004817"
"US-2017-158946","OFF-AR-10001860"
"CA-2014-129168","OFF-PA-10001639"
"CA-2016-131835","OFF-AP-10004487"
"CA-2016-131835","TEC-PH-10001760"
"CA-2016-131835","OFF-PA-10004071"
"CA-2015-142237","FUR-FU-10004848"
"CA-2015-142237","OFF-BI-10004022"
"CA-2015-142237","OFF-BI-10003669"
"CA-2015-142237","FUR-CH-10003833"
"CA-2015-142237","OFF-AR-10003732"
"CA-2015-142237","FUR-FU-10003142"
"CA-2016-136434","FUR-FU-10001196"
"CA-2017-120376","TEC-AC-10001114"
"CA-2017-120376","FUR-CH-10002335"
"CA-2017-120376","TEC-AC-10000844"
"CA-2017-120376","FUR-TA-10004534"
"CA-2014-106439","OFF-FA-10002975"
"CA-2014-106439","OFF-ST-10003996"
"CA-2014-106439","OFF-BI-10002571"
"CA-2014-106439","OFF-PA-10000477"
"CA-2014-106439","OFF-BI-10004209"
"CA-2014-106439","OFF-ST-10001963"
"CA-2014-106439","FUR-CH-10003833"
"CA-2014-106439","TEC-AC-10004568"
"CA-2014-106439","OFF-AR-10001419"
"CA-2015-133452","TEC-AC-10002800"
"CA-2015-133452","FUR-TA-10003954"
"CA-2016-146521","OFF-BI-10000301"
"US-2017-110996","FUR-CH-10003956"
"CA-2016-129693","OFF-BI-10002954"
"CA-2017-122504","TEC-AC-10003289"
"CA-2017-122504","TEC-PH-10002468"
"CA-2014-131051","FUR-FU-10001861"
"CA-2017-140676","OFF-PA-10004082"
"CA-2017-140676","OFF-AP-10000358"
"CA-2017-140676","OFF-PA-10004243"
"CA-2015-120103","OFF-PA-10001295"
"CA-2015-120103","TEC-PH-10002170"
"CA-2015-120103","FUR-FU-10002885"
"CA-2017-104647","OFF-PA-10002870"
"CA-2014-110352","OFF-LA-10003923"
"CA-2016-140501","OFF-LA-10003510"
"CA-2016-140501","OFF-LA-10000248"
"CA-2016-140501","OFF-ST-10000060"
"CA-2016-140501","OFF-PA-10003129"
"CA-2016-140501","OFF-FA-10004076"
"CA-2015-139290","OFF-LA-10004008"
"CA-2017-166142","OFF-BI-10004094"
"CA-2017-166142","FUR-TA-10004607"
"CA-2014-145926","FUR-CH-10004289"
"CA-2015-149678","OFF-SU-10004498"
"US-2015-164357","OFF-AR-10001177"
"US-2016-146570","OFF-BI-10001718"
"US-2016-146570","OFF-AR-10004602"
"US-2016-146570","OFF-AR-10003856"
"CA-2017-124401","OFF-ST-10000649"
"CA-2017-124401","TEC-AC-10002926"
"US-2014-140116","OFF-ST-10000078"
"US-2014-140116","OFF-AR-10001044"
"CA-2014-123295","FUR-CH-10002372"
"CA-2017-167101","OFF-PA-10000357"
"CA-2017-167101","TEC-AC-10001266"
"US-2014-167633","OFF-PA-10004888"
"US-2014-152723","OFF-BI-10003460"
"CA-2015-164882","OFF-PA-10000157"
"CA-2015-164882","OFF-BI-10004519"
"CA-2015-164882","OFF-AR-10004272"
"CA-2015-164882","OFF-FA-10000585"
"CA-2015-164882","FUR-CH-10004218"
"CA-2015-164882","OFF-SU-10004231"
"CA-2015-164882","TEC-PH-10001578"
"CA-2015-164882","OFF-ST-10003638"
"CA-2015-164882","FUR-BO-10002213"
"CA-2015-159786","FUR-TA-10001307"
"CA-2016-130267","OFF-PA-10002222"
"CA-2017-155460","OFF-PA-10002479"
"CA-2017-155460","OFF-BI-10003091"
"US-2017-168690","OFF-BI-10000145"
"CA-2017-158246","FUR-CH-10003061"
"CA-2017-167381","FUR-BO-10001972"
"CA-2017-167381","OFF-LA-10000134"
"CA-2017-144862","OFF-EN-10003040"
"CA-2017-144862","TEC-PH-10000923"
"CA-2014-126032","TEC-AC-10000158"
"CA-2015-134859","FUR-FU-10003623"
"CA-2015-134859","OFF-PA-10001293"
"US-2014-114188","OFF-AP-10000124"
"US-2014-114188","OFF-AR-10004511"
"US-2014-114188","FUR-FU-10000076"
"CA-2015-156524","OFF-PA-10003883"
"CA-2015-122210","OFF-BI-10003656"
"CA-2015-122210","OFF-FA-10000053"
"CA-2015-122210","TEC-PH-10002807"
"CA-2015-156377","FUR-FU-10002364"
"CA-2015-156377","OFF-BI-10002954"
"US-2017-157896","OFF-PA-10004092"
"CA-2014-159520","OFF-BI-10003982"
"CA-2014-159520","OFF-SU-10001664"
"CA-2014-159520","FUR-TA-10003238"
"CA-2016-155481","OFF-PA-10004675"
"CA-2016-155481","TEC-PH-10002293"
"CA-2016-155481","OFF-FA-10002780"
"US-2016-152051","FUR-CH-10002965"
"US-2016-152051","OFF-BI-10004781"
"US-2016-152051","OFF-ST-10001713"
"CA-2014-141607","FUR-FU-10003975"
"CA-2017-102771","TEC-PH-10001536"
"US-2017-139969","FUR-CH-10001973"
"CA-2014-167360","TEC-AC-10001772"
"CA-2015-123505","OFF-PA-10002586"
"CA-2016-117282","OFF-BI-10004094"
"US-2016-120460","FUR-FU-10004973"
"CA-2016-111115","OFF-FA-10000624"
"CA-2014-124646","OFF-ST-10001097"
"CA-2014-124646","OFF-ST-10001469"
"CA-2017-148166","OFF-AR-10004956"
"CA-2016-159737","OFF-BI-10004236"
"CA-2016-141019","FUR-FU-10002937"
"CA-2016-101938","OFF-AR-10003696"
"CA-2017-166296","OFF-PA-10004359"
"CA-2016-154018","TEC-AC-10002402"
"CA-2016-154018","OFF-PA-10000551"
"CA-2016-154018","FUR-FU-10003394"
"CA-2016-154018","OFF-AR-10002067"
"CA-2016-154018","OFF-BI-10004140"
"CA-2017-117870","OFF-AR-10004078"
"CA-2017-117870","TEC-AC-10000927"
"CA-2017-117870","TEC-PH-10003931"
"US-2017-137491","FUR-CH-10004675"
"CA-2014-152296","OFF-BI-10004506"
"CA-2016-112025","OFF-BI-10002353"
"CA-2015-132507","OFF-ST-10000943"
"CA-2016-125738","OFF-PA-10000740"
"CA-2016-125738","OFF-PA-10003001"
"CA-2016-125738","OFF-BI-10001628"
"CA-2016-125738","OFF-PA-10001509"
"CA-2016-128818","OFF-BI-10000309"
"CA-2016-128818","OFF-LA-10003923"
"CA-2016-128818","FUR-CH-10002084"
"CA-2016-128818","TEC-MA-10000488"
"CA-2016-128818","TEC-AC-10001767"
"CA-2016-128818","FUR-FU-10001940"
"CA-2017-124576","OFF-BI-10002735"
"CA-2016-101378","TEC-AC-10002345"
"CA-2017-143063","OFF-EN-10003134"
"CA-2017-143063","FUR-FU-10003708"
"CA-2017-143063","TEC-PH-10003645"
"CA-2016-118913","OFF-AP-10000692"
"CA-2016-128412","OFF-BI-10001718"
"CA-2016-128412","OFF-AP-10002082"
"CA-2016-128412","OFF-PA-10001125"
"CA-2016-128412","OFF-AP-10000252"
"CA-2016-128412","TEC-AC-10003038"
"CA-2016-136483","OFF-AR-10000940"
"CA-2014-163013","OFF-AR-10001954"
"CA-2015-135363","OFF-PA-10003177"
"CA-2015-135363","OFF-PA-10000533"
"US-2014-165659","FUR-FU-10001935"
"US-2014-165659","TEC-PH-10002563"
"CA-2015-138002","OFF-BI-10002160"
"CA-2015-138002","FUR-FU-10004748"
"CA-2015-128860","FUR-FU-10001473"
"CA-2016-164350","OFF-AR-10000538"
"US-2014-103905","OFF-BI-10001098"
"US-2014-103905","TEC-PH-10001552"
"CA-2015-129854","OFF-AR-10000390"
"CA-2014-125556","TEC-PH-10001079"
"CA-2014-125556","OFF-BI-10003460"
"CA-2016-162313","OFF-AP-10003842"
"CA-2017-107874","FUR-FU-10003535"
"CA-2017-129378","OFF-BI-10002012"
"CA-2017-129378","OFF-BI-10001922"
"CA-2017-129378","OFF-AP-10000576"
"CA-2017-129378","FUR-CH-10000553"
"CA-2014-151953","OFF-AR-10003469"
"CA-2017-130841","OFF-BI-10000145"
"CA-2017-130841","OFF-ST-10001580"
"CA-2017-130841","TEC-PH-10001817"
"CA-2015-131884","TEC-PH-10001578"
"CA-2015-131884","OFF-AR-10004078"
"CA-2015-131884","FUR-CH-10004860"
"CA-2017-121909","OFF-PA-10003790"
"CA-2016-106383","FUR-BO-10002202"
"CA-2017-130771","OFF-FA-10003059"
"CA-2017-130771","TEC-PH-10002496"
"CA-2016-139157","FUR-TA-10003238"
"CA-2014-128055","OFF-BI-10004390"
"CA-2014-128055","OFF-AP-10002765"
"CA-2017-157091","FUR-FU-10000293"
"CA-2017-132122","OFF-ST-10003692"
"CA-2015-123232","TEC-PH-10001051"
"CA-2017-104066","TEC-AC-10001013"
"CA-2015-145849","OFF-ST-10000025"
"CA-2015-145849","OFF-AR-10000817"
"CA-2016-122322","OFF-SU-10000952"
"CA-2017-166849","FUR-FU-10004597"
"CA-2016-146633","OFF-BI-10003527"
"CA-2016-146633","OFF-BI-10002982"
"US-2016-126893","TEC-PH-10004165"
"CA-2017-103380","OFF-ST-10003442"
"CA-2017-103380","OFF-AR-10003856"
"CA-2017-103380","OFF-FA-10004248"
"CA-2017-103380","OFF-AP-10001492"
"CA-2017-103380","TEC-PH-10004165"
"CA-2015-116092","OFF-PA-10004285"
"CA-2015-116092","OFF-BI-10001628"
"CA-2015-116092","OFF-BI-10000546"
"CA-2015-116092","OFF-AP-10001391"
"CA-2015-116092","OFF-PA-10000477"
"CA-2016-117849","OFF-PA-10004327"
"CA-2015-169201","OFF-AP-10000696"
"CA-2015-169201","OFF-AP-10002082"
"CA-2016-164091","TEC-PH-10001944"
"CA-2016-164091","FUR-FU-10004952"
"CA-2017-105214","FUR-CH-10000015"
"CA-2017-105214","OFF-PA-10001776"
"CA-2015-117611","OFF-FA-10002280"
"CA-2015-117611","TEC-AC-10002049"
"US-2015-137960","TEC-AC-10002253"
"CA-2017-122994","FUR-BO-10004015"
"CA-2016-131065","TEC-AC-10004145"
"CA-2016-131065","OFF-PA-10002479"
"CA-2016-131065","OFF-BI-10004970"
"CA-2017-149146","OFF-PA-10003919"
"CA-2017-137470","OFF-PA-10002001"
"CA-2017-105480","OFF-PA-10002787"
"CA-2017-105480","OFF-BI-10003291"
"CA-2017-164917","OFF-AR-10004344"
"CA-2015-102036","OFF-ST-10003123"
"CA-2015-142944","FUR-FU-10000308"
"CA-2015-142944","TEC-CO-10003763"
"CA-2014-157882","FUR-TA-10001866"
"CA-2014-157882","FUR-CH-10002774"
"CA-2014-104283","OFF-ST-10004337"
"CA-2014-104283","FUR-TA-10001039"
"CA-2014-104283","TEC-AC-10000109"
"CA-2017-142622","FUR-CH-10003833"
"CA-2017-142622","FUR-CH-10004289"
"CA-2017-142622","FUR-BO-10004467"
"CA-2016-132143","OFF-PA-10002713"
"CA-2015-153108","TEC-PH-10001552"
"CA-2015-153108","OFF-AP-10002222"
"CA-2016-112676","OFF-PA-10003971"
"CA-2017-165687","OFF-AP-10004036"
"US-2017-112928","OFF-AP-10002287"
"CA-2017-143343","OFF-AR-10002375"
"CA-2017-115154","FUR-TA-10001950"
"CA-2015-149342","TEC-PH-10001557"
"CA-2015-149342","FUR-FU-10002937"
"CA-2015-149342","OFF-PA-10001166"
"CA-2015-130995","TEC-PH-10000347"
"CA-2017-127929","FUR-FU-10003708"
"CA-2015-113145","OFF-PA-10002659"
"CA-2015-113145","FUR-FU-10000965"
"CA-2015-113145","TEC-PH-10001527"
"CA-2015-113145","TEC-AC-10001838"
"CA-2015-113145","TEC-PH-10002597"
"CA-2014-162362","OFF-BI-10000756"
"CA-2014-162362","OFF-BI-10000546"
"CA-2016-106558","TEC-AC-10001142"
"CA-2017-157931","FUR-CH-10000785"
"CA-2017-157931","OFF-PA-10000474"
"CA-2016-115574","FUR-BO-10003441"
"CA-2015-160794","OFF-PA-10004156"
"CA-2017-116225","TEC-AC-10001432"
"US-2017-120418","FUR-CH-10001394"
"US-2017-120418","OFF-ST-10002370"
"US-2017-120418","OFF-AR-10002956"
